_id,act_base_height_cm,act_left_hand_state,act_left_wrist_qw,act_left_wrist_qx,act_left_wrist_qy,act_left_wrist_qz,act_left_wrist_x,act_right_wrist_qw,act_right_wrist_qx,act_right_wrist_qy,act_right_wrist_qz,act_right_wrist_x,act_right_wrist_y,act_right_wrist_z,act_left_elbow_qw,act_left_elbow_qx,act_left_elbow_qy,act_left_elbow_qz,act_left_elbow_x,act_left_elbow_y,act_left_elbow_z,act_right_elbow_qw,act_right_elbow_qx,act_right_elbow_qy,act_right_elbow_qz,act_right_elbow_x,act_right_elbow_y,act_right_elbow_z,act_left_shoulder_qw,act_left_shoulder_qx,act_left_shoulder_qy,act_left_shoulder_qz,act_left_shoulder_x,act_left_shoulder_y,act_left_shoulder_z,act_right_shoulder_qw,act_right_shoulder_qx,act_right_shoulder_qy,act_right_shoulder_qz,act_right_shoulder_x,act_right_shoulder_y,act_right_shoulder_z
sample_000244,0.7887978576679657,1,0.9935897757544674,0.009186121156410097,0.018691591670409333,0.20122872122116758,0.19784861112138336,-0.019989672417404347,-0.002993206877942245,0.0061892744747897455,-0.01189451487493252,-0.04826442818861019,0.03283183982522493,-0.08795985640488842,-0.006099926540506111,0.0016158304158875047,0.013775450107390168,-0.017527204740995016,0.06474672994246602,-0.08683971737879917,0.06172131828599521,-0.018103207678337375,-0.014440709511424706,-0.007511954445700609,0.01692582263551717,0.049949277659317115,0.07643579514861434,-0.017812218874737586,-0.017154923290468933,0.013076850421778436,0.01324585259236152,0.016664539067916755,0.055496867426574295,0.07922398098412838,-0.0018648139782286189,0.012939668930524487,0.014508389065398055,0.00442183700928807,0.0021527532572100405,-0.01879324004340315,0.03572992756340165,0.0025581576788537234
sample_000245,0.7026613222406702,1,0.9901233747583229,-0.0012622106707920943,0.01746286873926081,0.19297698765626106,0.19375382745907005,-0.0034251619933260667,-0.0001453056186086199,0.01576307816385783,0.014953521975300293,0.034225643234223745,0.08158149341258772,-0.06264769417872784,-0.017772528677438466,0.0191268448692072,-0.0173414190646513,-0.007380038005660734,-0.07996742232344428,0.04213395835369254,0.03077666250958957,0.011796762758520943,-0.013831627303894414,-0.0020437445221531594,0.013169990493035093,-0.08299535148473924,0.02531584754617429,-0.016447065370778915,0.011114714348339515,-0.012487728608412123,0.016024027342739295,-0.0027751304881692995,-0.00349611072702285,0.00125956339691502,-0.007439836518130827,-0.013841159320710653,0.01003046991122723,-0.019847068110559248,0.006291565119470728,-0.05661925624203379,0.08073554589554768,0.022747594423997652
sample_000246,0.7255780452904909,0,0.9969041444272706,0.010398261480976684,-0.01724088494479455,0.19985839254686724,0.19776792610192256,0.00090715930541442,-0.0047006157422152086,0.0005349424615208242,0.0037400615705564457,-0.058492151159450834,-0.09426477871551026,-0.09926890796749466,-0.01109986885826066,0.004726470612258571,0.0056485825280550815,0.015912788484103563,0.03491533299291414,-0.03522766482494222,-0.036706653657588316,0.017979503524733393,-0.013613134525640821,0.01754805802261006,0.016462963962160165,-0.043959636555544516,0.09236958037680879,-0.0179617192463458,-0.013715499815294869,0.010265030184367148,0.001068946507856765,0.006323708628926857,0.02692870345388514,-0.07556030280400816,0.016135630177915663,-0.013537948936530176,0.006259873637265119,0.015193074127272773,0.006909486615543474,0.02705075489344304,-0.0917373678939557,-0.09546757944587335
sample_000247,0.7997706953236474,0,0.9962844139586646,-0.013946367625138336,-0.010068689154815074,0.19813733974493725,0.20615671549280656,-0.013974684193999285,0.008335164835153428,0.008376073942449401,-0.005522352525990311,0.09029599390064923,0.07952996705504128,-0.019575153084442867,-0.0005673586888774951,-0.012521636669712235,0.016835586522189964,-0.00624927206251995,-0.04529087861464525,0.09734118152365881,0.07488266042156654,-0.0176645103267525,0.007908722728963716,0.00923432096837232,0.015420452553713484,0.030227163523562584,-0.028778295216558926,-0.052337065584853626,0.007452860232957845,-0.017929624054637727,0.0062683942213634936,-0.0068735876699520665,-0.05959917470799223,-0.0668912231920648,0.0666474155323749,-0.010283489709170266,0.0010667974113509793,0.00406820800797802,-0.004947649799543861,0.030699618456536237,0.09825483054269611,0.06825235514346424
sample_000248,0.7186365645964333,1,0.9961207716334678,-0.013409478845383292,0.010053561599052642,0.20513350725855348,0.20968752020206696,0.00443438818338334,0.019177779889754713,0.009148537702245631,-0.016375256464762962,0.05577408398529722,-0.04351240509857071,-0.017455139981970038,-0.007977414291682186,0.0057999422108370256,0.011520791331301085,0.013011760567234113,-0.058857935153538765,0.006623381260353756,0.051061265518302215,-0.008492166566778439,-0.008396099463436443,0.01186783886681881,0.0012286237309962322,-0.03256500942033658,-0.034040152358027397,0.04650987597431682,-0.016523242668150556,0.0096109251687137,0.002085737829213361,-0.01268718153002236,-0.008199937983275762,0.05780004842617199,0.05473702844795028,0.018934200919089192,-0.009728211458797471,-0.019315904230765815,0.012117573196676994,0.027655342405280493,-0.008467740978392447,0.01857063324954362
sample_000249,0.7814210382475194,0,0.9902176619379631,-0.01718573298653404,0.0007203411882836485,0.1921693629497414,0.20092972970561127,-0.012421737734741738,-0.003569954768434025,0.01514248405863924,0.008471681852344108,0.06142577621889134,0.08348952714663004,-0.013277388697367854,-0.008647036686289323,0.009683205563081368,-0.01301593485436094,-0.0059001121363179325,-0.08061234167149839,-0.08811528494398801,0.006064445904905691,-0.0038733928971005182,0.00036673057846985823,0.0038118322410431293,0.013739882011463865,-0.02663831618291357,-0.0713675317912819,-0.05088597720641966,-0.005606169757950728,-0.010486679596726419,-0.013426395635988842,0.005529548020163464,0.002527238953346611,-0.06794042203649016,0.003525977485485732,0.011697842156666591,0.009471721290004105,0.011641336383347052,-0.019688767312148747,-0.014867350021160998,0.020448574090675155,0.015616824869413827
sample_000250,0.7489108757646613,-1,0.9952100584251364,-0.018495875468192584,0.019714710844130824,0.20472935009419393,0.1936041429341138,0.003840973174908857,-0.0028657244167138176,0.00677780211756859,0.01701540076811182,-0.010661785470356344,0.0595368582842625,-0.011908088539376638,-0.007988331094483945,0.00842086415870491,-0.010830073356195173,-0.012746603881427135,0.06412462006059601,-0.0074387154934597135,0.08934900568728932,-0.008578535984609595,0.009829478521914799,-0.011595877769405957,-0.007537414248220893,0.011221250334760425,0.05879384721284704,-0.06674452680126382,0.015337395355072454,-0.018388505921648687,0.0066389312999992805,0.019749293148808005,0.05965415217565036,0.04524140158914017,0.045703597024988746,0.007084277606198972,-0.0021678766806392516,-0.005624227835800237,-0.01633666198417989,-0.09921946628920286,0.09985605200364425,-0.08710500280671314
sample_000251,0.7138660303966168,-1,0.9911522801110283,-0.006658935211524884,-0.013593181561058692,0.1960488603088249,0.1991277767797605,0.012500889267345112,0.011734012026279226,0.0031219067783439325,-0.003685611308921537,-0.07492757898899423,0.06250159401257559,0.05099709380090509,-0.00012925548791892005,-0.0022658443081072298,-0.019642405613005894,-0.015406001490416519,0.015990112698266692,-0.08724689841784848,-0.03975545301061596,0.01755743081120968,-0.018003635706600744,0.01153822912393791,0.0027493937773829338,-0.0769647118032013,0.0068553788410524955,0.0579491319018904,-0.017271077351377364,0.002352272610585815,0.004595004941901424,0.016700674314483806,0.014153112083331587,0.0806204598831031,0.07409577545998565,-7.407879368790837e-05,-0.00910436335689365,0.00834284626518691,0.014909240194693321,0.09234037230516848,-0.048648216701920745,-0.047562883534707105
sample_000252,0.7820253895123542,1,0.9985370118034078,0.01808438347135758,-0.007106451920505795,0.1995660870621814,0.19686943511275987,-0.009166538392863957,0.011591981913499123,-0.013901477835489447,-0.019594335891973715,0.02775339842590472,0.02264715235957837,0.0696320065879416,-0.00461032288845816,0.009798928692904184,-0.016000846459791183,0.014658506178607462,0.07439335879115616,0.028693846552239166,-0.09671576004848387,0.01401105280464024,-0.010932564872838602,-0.006522092126504533,0.010724335599131002,-0.08998729014479484,-0.007367647285262669,0.012512679987735465,0.018022089687745785,-0.007096814935248354,-0.017428042561990518,-0.015561681070213234,0.024017262904790296,-0.06058942256551236,-0.032561317967408576,-0.001060490045413358,0.015495260129913526,-0.014143036502264908,-0.019518747166815915,-0.04386415997129596,0.07883506066949282,-0.044370582136877945
sample_000253,0.7048461717729151,-1,0.9902958079436123,0.008848309502778848,0.01665777475686858,0.20445511375858547,0.1969653521628417,0.002994748665074045,-0.016770835120978083,-0.01616435293318925,-0.014014631263075877,-0.09625678149844244,-0.06519870188526966,-0.07894564618274247,0.005850156019728381,-0.00500377362304413,-0.017757304490326826,0.002783615994508435,0.03789591263024386,-0.03508688963776896,-0.059477884257975844,0.0036259825355411212,0.011745990496201886,-2.175668934093711e-05,-0.01273390656603616,0.0621753304044544,0.0826177057998865,-0.03668245916710076,0.01656854575646849,0.004655646518210368,-0.01015087407560038,0.00939837284212123,0.04399479698207212,0.06458035110146106,-0.07930153587827458,0.0158320310048414,0.01949175990608439,-0.016710924659798575,-0.009129828957501598,0.0014092112514042965,0.09887651249809581,0.06073572484256238
sample_000254,0.7482799731238375,-1,0.9960603299127267,-0.004297442885674037,0.01304946086109978,0.19210669162075245,0.1907080848639947,-0.0007556806335921085,0.0119086347619501,0.013031783209224917,-0.009520403926478132,0.07902486354367864,-0.00020312335381533764,-0.028987096772483168,0.007352850362227304,-0.0016631997873362138,-0.003603511308007117,-0.0024537808060691546,0.024866360752227413,0.007039948056100975,-0.0383248195107236,-0.014116336180375139,0.004615203444172073,-0.0168567940078117,0.016693712395513993,-0.02777222567281288,0.05021274330106398,0.03961042900328729,0.011594278555962335,-0.0010960534180660141,-0.006590845193133545,0.013702127666814508,0.05480050408281001,0.011966359254524495,0.030061756083204938,-0.0014976693347517856,-0.0018778720984328468,0.004466003135021226,0.0020068071385437804,0.02934220766705229,0.05249477486994228,-0.015995449726952906
sample_000255,0.7240074529724075,1,0.9982457761806565,-0.004858204048703678,0.00778833467841193,0.20383666126813696,0.20386420659464574,0.011465542684097225,-0.00410141676325837,0.013626386393261468,0.0066035488800140875,-0.08488067093143731,-0.04183201736505651,0.09640353543809539,0.002368015499146834,-0.0065320051359299925,-0.007095811326632733,-0.01690313524252465,-0.0405665288113392,-0.03306587972112612,0.07464732798166089,0.0017511568083335449,0.007412158801935039,-0.010079126269970203,-0.01877255254425825,-0.05464923182533792,0.03986155304754573,0.061968323417744275,-0.01207991271646805,-0.016831413529680067,-0.0020263762715470035,0.012047167416248228,-0.005932118380112117,-0.010930769524078832,-0.03276011544596853,0.016988557224208424,-0.0016592930091419334,-0.0022283834202852138,0.014371429971668976,0.03844113735960375,-0.039517907454807745,-0.026853416748700856
sample_000256,0.7311342083798326,0,0.9908040455331893,0.0058797320317772565,-0.013445663754434487,0.2066311060790795,0.19718285974448585,0.018845758213654272,0.015888475817753166,-0.003434842350707883,0.0035810514044512455,0.08032437543998128,0.07564517806071276,0.07757753111167925,-0.00019174606559365425,-0.0050391301541473825,0.016818295773850637,-0.017836138639585546,-0.006333777591924661,-0.042319101225150174,0.041014396319245354,0.004950060717089584,0.012379254236228028,-0.007191178130385146,-0.014553191405323674,-0.09113322358499427,0.06655705178798235,-0.021824438216402255,-0.013119981266591339,-0.012406484003234812,0.000883197383233676,-0.0016012753269711677,0.08582582354579521,-0.053182581976850045,0.060742381497850606,-0.013635239791473573,0.003649386243785102,-0.016403375181234737,0.011953047409955087,0.012640775972168351,0.09785265682928906,-0.03775107830403961
sample_000257,0.72690270605205,0,0.998924637143448,-0.002946676294555131,0.005540564651304596,0.1932836731274648,0.20393199664114867,0.018634008480042305,-0.0023602964561579088,0.006789460144135217,0.010348234544544392,0.008707162132821456,0.0350793071311915,0.06435877370017547,-0.01643100562082641,0.0031950976789340358,0.004242265488448868,0.015846261386514158,-0.08821471772090504,0.04684882518525577,0.0713711867303611,0.013696973371505479,0.0019125771011728832,-0.01750925520786744,-0.01387671186483975,-0.03016993963305672,0.07492698492697998,0.06976193376235702,-0.015820579816203745,-0.0062677277933875656,0.00037303826968510646,4.645586902718435e-06,0.009677025735095901,-0.013249319746710932,-0.03391689092731789,0.013175317001034376,0.015137154239632676,0.019617083208549334,0.015616159103949067,-0.0226328716511103,-0.0022079057580732587,-0.0847660209666574
sample_000258,0.7995158405829789,-1,0.9966645105921441,0.008270836684900513,0.017017564395206346,0.2053470475069747,0.20275967157173294,0.003084211759713731,-0.00740687128137715,-0.016928850269121762,0.0019111531566157593,-0.03156342745439,0.07454548944987487,-0.00752424161275822,0.0077231046147097394,-0.0017197535695651302,0.009880433880952385,-0.0034873281295233617,-0.055538909974591794,-0.06427993788591105,-0.06745421147600124,0.018308848444912217,-0.003625500690525243,0.0195679121976638,-0.012896755380119647,0.02036776211264333,0.09394742292266728,0.057827929399531075,-0.01697687803078044,0.016226103127747256,-0.006735902437474195,0.0017987411254226826,0.007039778914634854,0.0350551432653313,-0.08147399665397455,-0.012331798225055835,-0.0019871959723688094,-0.019447903840729173,-0.017255197610122574,-0.025441663605413136,-0.06285259046531091,-0.05216643356920619
sample_000259,0.751517260400127,1,0.9938527071224169,0.015597404045646752,-0.009458197765554753,0.20768418968688007,0.19706773916505702,-0.002882552630389963,0.004121893988056274,-0.012705938648806892,0.013044829970346292,0.023478582635630876,0.080665866246314,0.017410642522565013,0.01421798101028815,0.004215764364289622,-0.019953603656080576,-0.006065176017843399,-0.022332344324276554,0.05081296216762972,-0.07124317960086511,0.008641317970406305,0.0009502875464323246,0.004907924825646042,-0.007757315705744588,0.03236008306814606,-0.035255809425019206,0.039674213035079564,0.017484164636711378,-0.011967122669826127,0.017042131352611355,-0.004865312511183926,0.03634806824855432,0.04521520158587855,-0.012611276080101819,-0.010631056938854475,0.0043183446541861775,-0.002322221824040729,-0.012382220663395569,0.010215143730407706,0.0033913632178005585,-0.02486594560585416
sample_000260,0.771654462753951,-1,0.9938066150265549,-0.003957663906878226,-0.01695786246675585,0.19184145028072627,0.19862548933305646,-0.009619732264008833,-0.007976264788372265,0.002408860925111167,0.007272530625331397,-0.007640534145830347,0.013672195871062765,0.029481267380185285,0.012747883124240227,-0.015276379336319318,0.005451260405437606,-0.002688154662122888,0.010947130735252131,0.040152551257700564,-0.028373681980868093,-0.013280043869351,-0.01232296728104564,0.012107298264851454,0.012354583273522853,-0.040034822112643025,0.077105366893165,-0.026044089344625144,-0.018809934918750857,0.016448469212480773,0.008108542413853947,-0.008764312763324109,0.09739503142777106,-0.043134741016975946,0.09906546611370462,0.010293738839698276,-0.010767605293269682,0.0005963153688316592,-0.007522168730707883,0.0918249177903105,0.06399751516898314,-0.0015322181437194883
sample_000261,0.7152842285351451,1,0.995704052078477,-0.0005990150086738488,-0.013809042538550123,0.2035738522329383,0.19721642326612238,0.008230262400503627,-0.00013415483797158512,-0.0007296655237785332,-0.010687525854359663,0.01977980447908756,-0.0018085471714296198,-0.014944232113101898,0.01405226722960848,0.010880753707161106,0.0022636230665425217,-0.004472286434290851,-0.021577447737893964,-0.010518161797631966,0.08830281100167713,0.011377951086277656,-0.013989873376204267,-0.008818226279955805,0.007175807719343253,-0.027619120813944686,-0.040485049631796936,0.00991587320444367,-0.019319273932529996,-0.008173340121065138,0.0031797373511159854,-0.015140290939122742,-0.051068347981786014,-0.0868588459639857,0.020009290907907953,-0.01095187391970445,0.009237469529634805,0.01101578004510364,0.006848686802218324,0.037925139088788855,-0.07952025700361638,0.0179050966355808
sample_000262,0.720290052724242,0,0.9910677969167117,0.017069072868266293,-0.01767756241543605,0.20782867335155947,0.20289808510479182,1.8327394618689041e-06,-0.006457581563372905,-0.008302510791574135,0.009684234603114867,0.08959967466428012,0.08285794718292977,-0.06370660083433233,0.007075155498177761,0.001656771697994146,-0.004490093786174305,-0.012462664044947976,0.030153257783007904,-0.09197199390188171,-0.09870340295529184,0.010009626379872167,0.011603312032200117,0.00017068413668039906,0.007122004765826668,0.094695036770566,-0.09222484666244196,-0.0071778225202351114,-0.0024879018683900125,-0.0014595299095042113,0.011956956133543898,-8.592614881351768e-05,0.07071671193528253,-0.04242190239944532,0.07500455066108203,-0.012135057263481137,0.01274626033061109,0.0161267084515507,0.016046564870501667,0.01724571214247519,0.02464459887442454,0.008836288184544428
sample_000263,0.7206281474508838,1,0.9929077338413629,-0.017838751810671963,-0.01806982885057278,0.2029664776418696,0.2041357769964733,0.017442177930538625,0.01445679594362117,0.01572139753078261,0.0016952473178347516,0.056038031106504495,-0.09253612550476996,-0.01423302276473808,0.003955280018204573,0.0013237507257443414,-0.007150323186303949,6.693331335444252e-05,-0.0261260035956588,0.040565389442674495,0.007415092294247461,0.0004049627447587767,0.018385636131505036,0.012162471019343375,-0.00042228939270917644,-0.06351564968594059,-0.06616855211776565,0.09067335045301726,-0.019105546861416935,0.006047221508312162,0.00796659165028228,0.0064612583571509235,-0.05250048752154579,0.032373386686205555,-0.09827720649470673,0.01957839846441885,0.00811807259719315,-0.005239238352794935,-0.0014403130548165245,-0.01414668777542385,0.023457732161911538,0.003350732515077715
sample_000264,0.7446322307123303,0,0.9939026168591014,-0.008338381248801765,0.017738680270111003,0.1936877970050803,0.19055915768108506,0.011339615156639567,-0.015484275094189108,0.0050207279382282356,-0.00141448643811386,-0.09518264551513787,-0.06611876149796325,0.002179347576863755,-0.01360518978067618,-0.017094643337091018,-0.012211249645317336,-0.01115930316871935,0.059750120022675594,0.06698962652018406,-0.08185333134752447,-0.0061062401579591976,0.011688643766147186,0.010842266959497256,0.00766376502623149,0.028061875682919558,-0.0014501685541351119,-0.08383665980931154,0.004904702064877848,0.017065887144263724,-0.010959991660594,-0.01121400933214399,0.03289312619648282,0.07025581995778647,0.05327396556495365,-0.0023801765957509645,-0.000752147377341137,-0.01337348074463836,0.0018366149703868296,0.02688177700819159,-0.05456719001991868,0.012913687701437372
sample_000265,0.7403734225281565,1,0.9922458240783029,0.0026268633943407906,-0.00491026344634884,0.19910111565875277,0.1977534641804044,-0.0077162216691649115,-0.019968106443885882,0.007221620773341812,0.016815309856525115,0.07052184141004468,-0.03788715181333873,-0.037276786065564,0.004535458688120531,-0.012622476908125471,0.013894629655806012,-0.016496699054416926,0.016747944967125127,0.09268490751300076,-0.016755303957316548,-0.008665671942575908,-0.001007192029146471,-0.00673223027975093,0.005413389581952872,0.021966529837672357,0.02419686867815465,-0.00831895044683475,-0.01194914561468067,0.0018202442536045993,0.008651184605928243,-0.016839591287504688,-0.09545485570471997,-0.013174935711118408,0.026876290356551036,0.014181143259187469,0.008418405797877929,-0.00017564953460576406,-0.018240809232935928,0.006492124962530244,0.0700912361459705,0.009221015271879397
sample_000266,0.7334276047123288,1,0.9931490231445124,0.00480123305975519,-0.004096919253026625,0.20783469177331898,0.20065745699588416,0.00651414850108381,0.005243792366764853,0.012316525548319857,0.0007451006817445815,-0.03107300394271617,0.009604293402456054,0.07690277405311388,-0.014146276207054123,-0.00808455753466121,0.00577978062283604,-0.010385353218757732,-0.053290867318643034,-0.033708249776094656,-0.07731692897466746,0.00886760739658358,-0.016972290552217887,-0.01314913664114954,0.014677903525596081,0.015548531770138508,-0.0767867923845606,0.06579238013783932,-0.01725738850039393,0.008559397011202346,0.0065645909797313,-0.002256492654937534,0.02108954385056885,-0.06783079535368157,-0.02598668713755392,0.015895884296120846,-0.0106841450140768,-0.004578953950927978,-0.002721122440646022,0.09308795230160041,0.012062665784110572,0.01831444591630622
sample_000267,0.7740383388126572,-1,0.9934809995134528,-0.008103384034570725,-0.014389014219819658,0.19407562510063706,0.19120545257773292,-0.01720037645722738,0.008089061331880188,0.013975643043793253,0.00857547701397912,0.05060227355824912,0.0890595126438773,-0.07478859767977093,0.01834210837426534,0.000131984622700978,0.0021122836549420975,0.005324790573537031,-0.0063075822862001425,-0.049341278640015473,0.015309870261982873,0.007144867092457976,0.008536043257672987,0.0078091369710665505,0.003576325608685895,0.09030371157998679,-0.09452319430137535,-0.04726396178116548,-0.0008019971901233492,-0.011690119644372384,-0.010793519386181201,-0.009963834232883655,0.02510392163758468,0.08665273765743882,0.03601835949479557,0.00632473959112903,0.017909192571553174,-0.0024625748171067086,0.015378156500237985,0.004241053896608715,0.07794012499464131,-0.07775737738612308
sample_000268,0.7792646183649277,-1,0.9943984374079916,0.011271097404885291,-0.012725613635973852,0.19038496500347787,0.2034906040117518,-0.01652700585604451,0.01623188578314218,0.007320069628002153,0.012571420010468057,0.05480712785087638,0.04334966946353272,-0.014887232432470254,-0.001060015464410986,0.00520783036378988,-0.01985727090660029,0.015213092429392089,0.08475720486647259,0.05442401945854469,0.09025966512221312,-0.016921864475679966,-0.014890315102737852,-0.008606685850529124,0.0016367694436949388,0.03485208718669058,0.036989102894015316,-0.02787289547806833,-0.0062220707973944306,0.0031395440148232947,-0.011721833538338552,0.017617478901196856,-0.07165724298760456,-0.017229668946184606,0.006781934130451073,-0.00949374215897754,0.001820174405531474,0.003558359109763436,-0.008473211693129179,-0.07188463270685286,-0.08748815862047883,0.014651794473002756
sample_000269,0.7481277899182489,-1,0.9920701721791753,-0.01896483190170832,-0.006708903168712692,0.20803017208936075,0.2038509759690636,-0.004326717554515956,0.018377845136669315,0.01053645665016143,-0.007971911934434597,0.023698704749696067,0.07656129454832182,-0.04988899284819033,-0.013626654386879395,-0.00039317622237451834,0.002700130994665089,0.019604187563734127,0.07439514813620655,-0.05683846857920272,0.008683902127837163,0.009441620477390514,-0.019011238598084405,0.0008149273200009289,-0.0174988817210013,-0.0957551258887764,-0.06619664281507016,-0.09703064056267537,0.008308315600868902,0.018231966541613975,-0.0018366016802806274,-0.0031668636984743606,-0.05721052043957056,0.07842853384568825,0.05868570895298491,0.01967719503414264,-0.006689880359033076,-0.005507934246051747,0.000910808148816118,-0.09269834981053977,0.07965339878487893,0.0005238205153035969
sample_000270,0.7061032961047345,-1,0.9941702858661328,-0.0010834323029755,-0.008812529706201278,0.19774101118302834,0.19322069744087325,0.0071417546787746035,-0.013771184724111984,0.0008168267827142684,0.01801692256544039,-0.09661060260935594,0.09982893316081537,-0.002755580794277579,0.015767133092593175,0.0017878559700895246,-0.013201560618887402,-0.013618928573086388,-0.07840127580130521,0.08210989132489402,-0.0960259007915286,-0.005455497514818571,-0.0010953783772238124,-0.0013134694147134728,0.013512200835570783,-0.028285715097461916,-0.042895290080035633,-0.08468749998744203,-0.013437738508750527,0.004639233499522186,0.008242105041387626,-0.014985267376150255,0.03481944211246353,0.047203752290371465,0.06743457501705352,-0.0009938464348829168,0.011217506216440997,-0.018809996167380345,-0.01995652933797647,-0.09200099178025803,-0.06926255011409047,0.06934708979785174
sample_000271,0.7000714123791056,1,0.9937060062985474,-0.007781318131839936,0.014860058130801317,0.20140027245141257,0.20395753891806923,-0.019756170626251457,-0.003103666797945239,-0.0005521342643777683,-0.01592799451318035,0.030752787730238443,0.055109035649379794,0.05383224128436102,-0.012971184725831902,0.006818047297032641,-0.007476308368479368,-0.0007860602231834113,0.05823867819779421,-0.08618561004854226,-0.05947112750132462,0.01620947753124395,0.01811534577371077,-0.01873364797983016,0.005081952291971365,-0.012529230870384711,0.0931792033524601,0.03534358684549186,0.012299193979113575,-0.006289604310797379,0.0198872312346424,0.00636263564620045,-0.03331949773007592,-0.04521800301465302,-0.032293971090609074,-0.01736001121369362,-0.007922874546872537,0.0034461622329134303,0.018550417873871,-0.04070537975592941,0.08361987956638309,0.03254000469122403
sample_000272,0.7940925073598306,1,0.9974436924147624,-0.007095481678286708,-0.005520761332573327,0.2067730786861252,0.19929402047850103,0.012017172133771936,-0.005526539816690712,-0.008379555142294897,0.007536993704196862,0.08139520673597721,0.05270612719384733,0.09226117513351628,0.018593451590573042,0.007325606886939751,0.006716253915394863,0.002071225792675988,0.07488132561947435,0.0965846027408571,-0.06947402974753361,0.014305129515321289,0.018814319356746993,0.0193821125798782,-0.0007609925794325933,-0.05168879860437763,-0.033181140762329454,-0.039277049988519774,0.017405832855566787,-0.003766503690958447,0.006859456805641697,0.0017171460703224773,0.07464600587626646,-0.02252785009495726,-0.0661567861375234,0.0067840152041507016,-0.011785172094171683,0.011584064778947254,0.002503474498805378,-0.03016897802237093,-0.06825515745837243,-0.020717044030280785
sample_000273,0.7442616168665656,-1,0.9998160162106662,-0.012466134851803678,0.0055575727250381,0.20468755689974927,0.20918565037019074,-0.00971410194865038,-0.0004918813850739756,0.008743115119251424,-0.004251531576727628,0.09238418249658407,-0.05791456654079122,0.09517144353978163,-0.009695322514904854,0.01650387856788784,-0.018320854931068387,-0.011471003108542082,0.08909774184530161,0.06197734681502298,0.047462123050857424,0.003031022747434049,-0.004683231389083451,-0.012351545433321296,0.006624687932954907,-0.027747519144954193,-0.09228780955701049,0.04816355968950173,0.010603210098957754,-0.013652632409363572,-0.017892986199524095,-0.019008604393769814,-0.008454346615789211,0.03871289192389893,-0.07220049282606132,0.017007984338806285,0.014625447685345447,0.0018005688845920177,-0.011231152193672909,-0.043229832322191714,-0.04955082902680739,0.05416182431725263
sample_000274,0.7334808065401719,0,0.9958710202017532,-0.010664735247621784,0.00978061529288758,0.19180586379252948,0.1989620106514017,0.006920006556264053,0.005027963689721257,0.013473384170254614,0.005033441466480854,0.02582100883624501,0.05605162183041044,0.003086111518755397,-0.010385157531258802,-0.002447379616820182,0.005789679108068446,0.014317634124804983,-0.07948842272238373,-0.019975745745966656,0.01352566824248016,0.007922215546743931,-0.011469937350008634,0.011900159458447664,0.016292259096873703,0.07548709281880679,0.016761927297669676,0.01898796723772811,-0.003548749215941247,-0.01421292311007239,-0.0026083202724254883,-0.004720366098233675,0.08273695074805743,-0.0020219248165065594,-0.023411373246088774,-0.018540805425177047,0.006338565733637704,0.008157608242456656,-0.015417860653920396,-0.08527554302944616,0.04376044108666828,-0.038099852527411396
sample_000275,0.7168488573004053,-1,0.990024808114476,-0.016751501401358188,0.0031133749880547647,0.20313496564020528,0.2089391833069221,0.012268173637188746,-0.012050429419740057,0.004906752856475527,-0.001556981268843587,0.01402705617642528,0.0008605396733154081,-0.05242378331413147,-0.007826773120450423,0.0005208434982393317,0.002921802553674682,-0.008057605455970776,-0.0904990033009348,-0.033518757556097636,-0.0716100707143446,-0.017350559949122647,-0.017129631445389388,0.011454228074135911,0.012923484273206004,-0.012223071589000645,0.05172058564370177,-0.0986096947744958,-0.01990761980145058,0.001149130627564543,0.010277806528294096,-0.0030480268608558303,0.07835008329978684,-0.08041666621538233,-0.024819559028146455,0.018299426474562553,0.01680645449757375,-0.002160231560102126,0.00591731233690183,0.04123081090784469,-0.008833539692787084,0.08743085007142802
sample_000276,0.7132155499603007,-1,0.9909909387751005,0.009276734698794215,-0.010174063750539624,0.20643802867583488,0.20500956149372304,-0.010695750561685924,0.01693021653618339,-0.0028521567713915984,0.018153813763617337,0.04528179516520532,0.09374362432765647,-0.04498439032524013,-0.005972893842839837,-0.018172540256735863,-0.0049114591180479915,-0.017918998991083637,0.08390702191540655,0.04980934732595399,-0.012561023398595973,-0.017285131572882168,0.00750244970867961,-0.016628513236223066,-0.019841651843130945,0.08104171154323232,0.05582255485493311,-0.06407953964565231,0.019317637038075933,-0.0017229829843435508,0.006904991218791801,-0.007835966955726551,0.061608629428277495,-0.08401925282520949,-0.04347704206543515,-0.004949481341803703,-0.018224760761776645,0.00400797400573433,0.003545284987040849,-0.0328553957119754,0.08673863836781277,0.0100862857065529
